image_path,label,generator,split
wukong\860_wukong_image103.jpg,1,wukong,test
VQDM\VQDM_1000_200_02_237_vqdm_00162.jpg,1,VQDM,validation
Nature\n01735189_2055.JPEG,0,Nature,validation
Midjourney\160_midjourney_32.jpg,1,Midjourney,test
Nature\n01494475_1583.JPEG,0,Nature,train
Midjourney\75_midjourney_52.jpg,1,Midjourney,test
ADM\471_adm_3.jpg,1,ADM,train
stable_diffusion_v_1_5\881_sdv5_00161.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\650_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
Nature\n02002556_2220.JPEG,0,Nature,validation
glide\GLIDE_1000_200_08_840_glide_00056.jpg,1,glide,test
stable_diffusion_v_1_5\095_sdv5_00034.jpg,1,stable_diffusion_v_1_5,train
wukong\164_wukong_image146.jpg,1,wukong,test
glide\GLIDE_1000_200_02_296_glide_00076.jpg,1,glide,test
wukong\899_wukong_image82.jpg,1,wukong,test
Nature\n02013706_6067.JPEG,0,Nature,train
Midjourney\9_midjourney_95.jpg,1,Midjourney,test
ADM\138_adm_162.jpg,1,ADM,train
ADM\547_adm_42.jpg,1,ADM,train
ADM\392_adm_16.jpg,1,ADM,train
ADM\30_adm_98.jpg,1,ADM,train
BigGAN\933_biggan_00150.jpg,1,BigGAN,train
Midjourney\828_midjourney_161.jpg,1,Midjourney,test
stable_diffusion_v_1_5\012_sdv5_00020.jpg,1,stable_diffusion_v_1_5,train
Nature\n01614925_4962.JPEG,0,Nature,test
wukong\921_wukong_image187.jpg,1,wukong,test
VQDM\VQDM_1000_200_04_486_vqdm_00074.jpg,1,VQDM,validation
Nature\n01796340_17466.JPEG,0,Nature,validation
wukong\172_wukong_image174.jpg,1,wukong,test
wukong\308_wukong_image28.jpg,1,wukong,test
Midjourney\926_midjourney_102.jpg,1,Midjourney,test
Midjourney\183_midjourney_45.jpg,1,Midjourney,test
BigGAN\186_biggan_00084.jpg,1,BigGAN,train
Midjourney\383_midjourney_187.jpg,1,Midjourney,test
wukong\88_wukong_image42.jpg,1,wukong,test
glide\GLIDE_1000_200_00_080_glide_00180.jpg,1,glide,test
BigGAN\779_biggan_00063.jpg,1,BigGAN,train
Midjourney\162_midjourney_62.jpg,1,Midjourney,test
Nature\n02006656_1546.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00041994.JPEG,0,Nature,test
Midjourney\913_midjourney_44.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_02_232_vqdm_00064.jpg,1,VQDM,validation
stable_diffusion_v_1_5\024_sdv5_00124.jpg,1,stable_diffusion_v_1_5,train
Nature\n03980874_4638.JPEG,0,Nature,test
ADM\804_adm_70.jpg,1,ADM,train
ADM\536_adm_72.jpg,1,ADM,train
Nature\ILSVRC2012_val_00000198.JPEG,0,Nature,train
BigGAN\446_biggan_00169.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_08_870_vqdm_00046.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_07_743_vqdm_00138.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_155_glide_00081.jpg,1,glide,test
VQDM\VQDM_1000_200_01_167_vqdm_00122.jpg,1,VQDM,validation
BigGAN\016_biggan_00020.jpg,1,BigGAN,train
stable_diffusion_v_1_5\145_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\639_sdv5_00053.jpg,1,stable_diffusion_v_1_5,train
Midjourney\631_midjourney_169.jpg,1,Midjourney,test
Midjourney\901_midjourney_62.jpg,1,Midjourney,test
Midjourney\812_midjourney_150.jpg,1,Midjourney,test
ADM\437_adm_111.jpg,1,ADM,train
Nature\n01614925_4952.JPEG,0,Nature,validation
Nature\n01693334_10450.JPEG,0,Nature,train
Nature\n01735189_6059.JPEG,0,Nature,test
stable_diffusion_v_1_5\362_sdv5_00048.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_09_997_glide_00138.jpg,1,glide,test
stable_diffusion_v_1_5\010_sdv5_00184.jpg,1,stable_diffusion_v_1_5,train
Nature\ILSVRC2012_val_00016874.JPEG,0,Nature,train
wukong\403_wukong_image88.jpg,1,wukong,test
stable_diffusion_v_1_5\919_sdv5_00131.jpg,1,stable_diffusion_v_1_5,train
Nature\n01537544_9202.JPEG,0,Nature,train
wukong\154_wukong_image173.jpg,1,wukong,test
glide\GLIDE_1000_200_01_102_glide_00034.jpg,1,glide,test
Midjourney\218_midjourney_61.jpg,1,Midjourney,test
Nature\n01774750_2185.JPEG,0,Nature,train
Nature\n01914609_3208.JPEG,0,Nature,train
Nature\n01514859_3061.JPEG,0,Nature,test
Midjourney\339_midjourney_184.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_00_086_vqdm_00046.jpg,1,VQDM,validation
ADM\629_adm_153.jpg,1,ADM,train
Nature\n02028035_12919.JPEG,0,Nature,test
Midjourney\301_midjourney_93.jpg,1,Midjourney,test
Nature\n01829413_5747.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00025692.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_02_271_vqdm_00122.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00003884.JPEG,0,Nature,train
Nature\n02110063_15005.JPEG,0,Nature,test
wukong\407_wukong_image188.jpg,1,wukong,test
Midjourney\274_midjourney_167.jpg,1,Midjourney,test
wukong\12_wukong_image155.jpg,1,wukong,test
Nature\n01877812_4181.JPEG,0,Nature,validation
Nature\n01843383_277.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_862_glide_00124.jpg,1,glide,test
stable_diffusion_v_1_5\696_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
Nature\n02051845_1656.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_818_glide_00035.jpg,1,glide,test
Nature\n01820546_3778.JPEG,0,Nature,train
Nature\n01775062_8199.JPEG,0,Nature,train
Nature\n01774384_5630.JPEG,0,Nature,validation
BigGAN\873_biggan_00163.jpg,1,BigGAN,train
ADM\759_adm_36.jpg,1,ADM,train
Nature\ILSVRC2012_val_00029984.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_245_vqdm_00036.jpg,1,VQDM,validation
Nature\n01592084_3025.JPEG,0,Nature,train
Nature\n01773549_2413.JPEG,0,Nature,validation
ADM\114_adm_42.jpg,1,ADM,train
wukong\899_wukong_image83.jpg,1,wukong,test
Nature\n01667114_5636.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00001720.JPEG,0,Nature,train
Midjourney\985_midjourney_143.jpg,1,Midjourney,test
Nature\n01582220_2396.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_09_925_vqdm_00143.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_05_587_vqdm_00078.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00003557.JPEG,0,Nature,validation
Midjourney\157_midjourney_89.jpg,1,Midjourney,test
glide\GLIDE_1000_200_08_868_glide_00077.jpg,1,glide,test
Midjourney\510_midjourney_100.jpg,1,Midjourney,test
wukong\366_wukong_image75.jpg,1,wukong,test
BigGAN\878_biggan_00165.jpg,1,BigGAN,train
Nature\n02963159_14435.JPEG,0,Nature,train
wukong\921_wukong_image72.jpg,1,wukong,test
Nature\n02007558_5877.JPEG,0,Nature,test
Nature\n02190166_11038.JPEG,0,Nature,train
wukong\230_wukong_image82.jpg,1,wukong,test
Nature\n01774384_15332.JPEG,0,Nature,train
glide\GLIDE_1000_200_00_028_glide_00109.jpg,1,glide,test
BigGAN\477_biggan_00035.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_05_588_vqdm_00074.jpg,1,VQDM,validation
BigGAN\378_biggan_00058.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_01_164_vqdm_00107.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_05_588_vqdm_00020.jpg,1,VQDM,validation
Nature\n01944390_16726.JPEG,0,Nature,validation
ADM\657_adm_95.jpg,1,ADM,train
Midjourney\324_midjourney_182.jpg,1,Midjourney,test
Nature\n01753488_15483.JPEG,0,Nature,train
Nature\n01824575_5661.JPEG,0,Nature,validation
Nature\n01582220_9424.JPEG,0,Nature,validation
glide\GLIDE_1000_200_01_184_glide_00114.jpg,1,glide,test
Midjourney\864_midjourney_110.jpg,1,Midjourney,test
glide\GLIDE_1000_200_08_828_glide_00143.jpg,1,glide,test
Nature\n01560419_2794.JPEG,0,Nature,train
VQDM\VQDM_1000_200_04_422_vqdm_00124.jpg,1,VQDM,validation
wukong\847_wukong_image147.jpg,1,wukong,test
wukong\792_wukong_image49.jpg,1,wukong,test
stable_diffusion_v_1_5\372_sdv5_00046.jpg,1,stable_diffusion_v_1_5,train
wukong\463_wukong_image48.jpg,1,wukong,test
Midjourney\565_midjourney_166.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00046602.JPEG,0,Nature,train
VQDM\VQDM_1000_200_03_344_vqdm_00035.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_07_775_vqdm_00039.jpg,1,VQDM,validation
ADM\879_adm_139.jpg,1,ADM,train
Nature\n01614925_3933.JPEG,0,Nature,train
Nature\n01622779_7389.JPEG,0,Nature,train
stable_diffusion_v_1_5\761_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
wukong\519_wukong_image81.jpg,1,wukong,test
glide\GLIDE_1000_200_05_577_glide_00184.jpg,1,glide,test
stable_diffusion_v_1_5\620_sdv5_00101.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\197_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
wukong\102_wukong_image88.jpg,1,wukong,test
Nature\n01819313_6465.JPEG,0,Nature,train
BigGAN\130_biggan_00084.jpg,1,BigGAN,train
ADM\70_adm_107.jpg,1,ADM,train
wukong\229_wukong_image194.jpg,1,wukong,test
Midjourney\440_midjourney_72.jpg,1,Midjourney,test
stable_diffusion_v_1_5\283_sdv5_00159.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_00_092_glide_00143.jpg,1,glide,test
wukong\56_wukong_image194.jpg,1,wukong,test
VQDM\VQDM_1000_200_05_583_vqdm_00096.jpg,1,VQDM,validation
ADM\487_adm_47.jpg,1,ADM,train
glide\GLIDE_1000_200_08_842_glide_00152.jpg,1,glide,test
Nature\n01978455_8071.JPEG,0,Nature,validation
wukong\958_wukong_image164.jpg,1,wukong,test
Nature\n01820546_807.JPEG,0,Nature,train
Nature\n01818515_2590.JPEG,0,Nature,train
ADM\975_adm_84.jpg,1,ADM,train
glide\GLIDE_1000_200_09_926_glide_00142.jpg,1,glide,test
glide\GLIDE_1000_200_06_637_glide_00127.jpg,1,glide,test
wukong\425_wukong_image181.jpg,1,wukong,test
glide\GLIDE_1000_200_06_657_glide_00066.jpg,1,glide,test
Midjourney\425_midjourney_198.jpg,1,Midjourney,test
BigGAN\115_biggan_00032.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_06_658_vqdm_00074.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_06_648_vqdm_00000.jpg,1,VQDM,validation
BigGAN\572_biggan_00183.jpg,1,BigGAN,train
stable_diffusion_v_1_5\915_sdv5_00000.jpg,1,stable_diffusion_v_1_5,train
ADM\838_adm_7.jpg,1,ADM,train
Nature\n01560419_8094.JPEG,0,Nature,train
ADM\944_adm_60.jpg,1,ADM,train
Midjourney\795_midjourney_169.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_03_304_vqdm_00026.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00004796.JPEG,0,Nature,train
stable_diffusion_v_1_5\215_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_01_174_vqdm_00170.jpg,1,VQDM,validation
glide\GLIDE_1000_200_02_280_glide_00141.jpg,1,glide,test
stable_diffusion_v_1_5\008_sdv5_00070.jpg,1,stable_diffusion_v_1_5,train
wukong\194_wukong_image109.jpg,1,wukong,test
Nature\n01773157_9519.JPEG,0,Nature,train
glide\GLIDE_1000_200_00_029_glide_00005.jpg,1,glide,test
glide\GLIDE_1000_200_02_205_glide_00114.jpg,1,glide,test
glide\GLIDE_1000_200_07_761_glide_00035.jpg,1,glide,test
stable_diffusion_v_1_5\450_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_04_449_glide_00030.jpg,1,glide,test
Nature\n01820546_1910.JPEG,0,Nature,validation
stable_diffusion_v_1_5\256_sdv5_00101.jpg,1,stable_diffusion_v_1_5,train
Nature\n01943899_12965.JPEG,0,Nature,validation
Nature\n01496331_17187.JPEG,0,Nature,validation
stable_diffusion_v_1_5\107_sdv5_00014.jpg,1,stable_diffusion_v_1_5,train
wukong\908_wukong_image128.jpg,1,wukong,test
BigGAN\316_biggan_00101.jpg,1,BigGAN,train
Nature\n01820546_723.JPEG,0,Nature,test
Nature\n01622779_3682.JPEG,0,Nature,train
Nature\n01985128_10510.JPEG,0,Nature,test
glide\GLIDE_1000_200_02_275_glide_00114.jpg,1,glide,test
wukong\24_wukong_image65.jpg,1,wukong,test
wukong\179_wukong_image61.jpg,1,wukong,test
Nature\n02002556_1720.JPEG,0,Nature,validation
ADM\125_adm_89.jpg,1,ADM,train
Midjourney\370_midjourney_73.jpg,1,Midjourney,test
wukong\519_wukong_image48.jpg,1,wukong,test
glide\GLIDE_1000_200_03_351_glide_00132.jpg,1,glide,test
ADM\549_adm_1.jpg,1,ADM,train
BigGAN\961_biggan_00066.jpg,1,BigGAN,train
Midjourney\568_midjourney_7.jpg,1,Midjourney,test
Nature\n01770081_375.JPEG,0,Nature,train
Nature\n01531178_20940.JPEG,0,Nature,test
Nature\n01560419_863.JPEG,0,Nature,validation
ADM\841_adm_181.jpg,1,ADM,train
stable_diffusion_v_1_5\430_sdv5_00057.jpg,1,stable_diffusion_v_1_5,train
Nature\n01944390_18115.JPEG,0,Nature,test
Nature\n01582220_3011.JPEG,0,Nature,train
Nature\n01742172_14198.JPEG,0,Nature,train
glide\GLIDE_1000_200_09_918_glide_00024.jpg,1,glide,test
Nature\n01514859_12645.JPEG,0,Nature,train
wukong\551_wukong_image128.jpg,1,wukong,test
Nature\n02011460_4552.JPEG,0,Nature,train
Nature\n01833805_9725.JPEG,0,Nature,train
Nature\n01978455_2376.JPEG,0,Nature,train
VQDM\VQDM_1000_200_00_019_vqdm_00055.jpg,1,VQDM,validation
BigGAN\230_biggan_00148.jpg,1,BigGAN,train
Midjourney\404_midjourney_40.jpg,1,Midjourney,test
Nature\n01773797_5301.JPEG,0,Nature,train
stable_diffusion_v_1_5\013_sdv5_00087.jpg,1,stable_diffusion_v_1_5,train
Midjourney\260_midjourney_70.jpg,1,Midjourney,test
Nature\n01531178_371.JPEG,0,Nature,validation
VQDM\VQDM_1000_200_00_074_vqdm_00072.jpg,1,VQDM,validation
BigGAN\428_biggan_00196.jpg,1,BigGAN,train
Midjourney\690_midjourney_142.jpg,1,Midjourney,test
glide\GLIDE_1000_200_05_514_glide_00153.jpg,1,glide,test
Nature\ILSVRC2012_val_00047552.JPEG,0,Nature,test
Nature\n01582220_703.JPEG,0,Nature,validation
wukong\908_wukong_image24.jpg,1,wukong,test
VQDM\VQDM_1000_200_02_289_vqdm_00075.jpg,1,VQDM,validation
glide\GLIDE_1000_200_07_721_glide_00056.jpg,1,glide,test
glide\GLIDE_1000_200_07_748_glide_00020.jpg,1,glide,test
BigGAN\593_biggan_00127.jpg,1,BigGAN,train
BigGAN\905_biggan_00150.jpg,1,BigGAN,train
glide\GLIDE_1000_200_05_591_glide_00188.jpg,1,glide,test
Nature\n01944390_4005.JPEG,0,Nature,validation
ADM\854_adm_57.jpg,1,ADM,train
VQDM\VQDM_1000_200_06_647_vqdm_00074.jpg,1,VQDM,validation
wukong\347_wukong_image86.jpg,1,wukong,test
stable_diffusion_v_1_5\400_sdv5_00129.jpg,1,stable_diffusion_v_1_5,train
wukong\738_wukong_image47.jpg,1,wukong,test
wukong\459_wukong_image127.jpg,1,wukong,test
BigGAN\789_biggan_00196.jpg,1,BigGAN,train
stable_diffusion_v_1_5\834_sdv5_00102.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_09_955_glide_00157.jpg,1,glide,test
stable_diffusion_v_1_5\575_sdv5_00137.jpg,1,stable_diffusion_v_1_5,train
BigGAN\622_biggan_00058.jpg,1,BigGAN,train
wukong\582_wukong_image122.jpg,1,wukong,test
Nature\n01775062_1488.JPEG,0,Nature,train
glide\GLIDE_1000_200_08_845_glide_00040.jpg,1,glide,test
Nature\n01943899_20134.JPEG,0,Nature,train
wukong\669_wukong_image75.jpg,1,wukong,test
stable_diffusion_v_1_5\937_sdv5_00066.jpg,1,stable_diffusion_v_1_5,train
VQDM\VQDM_1000_200_00_095_vqdm_00020.jpg,1,VQDM,validation
BigGAN\430_biggan_00033.jpg,1,BigGAN,train
Midjourney\730_midjourney_83.jpg,1,Midjourney,test
glide\GLIDE_1000_200_08_805_glide_00143.jpg,1,glide,test
Nature\n01614925_7178.JPEG,0,Nature,train
stable_diffusion_v_1_5\460_sdv5_00016.jpg,1,stable_diffusion_v_1_5,train
Nature\n01773157_1610.JPEG,0,Nature,train
ADM\524_adm_157.jpg,1,ADM,train
Nature\n01855672_6651.JPEG,0,Nature,train
Midjourney\363_midjourney_153.jpg,1,Midjourney,test
wukong\358_wukong_image199.jpg,1,wukong,test
glide\GLIDE_1000_200_08_887_glide_00042.jpg,1,glide,test
VQDM\VQDM_1000_200_07_721_vqdm_00131.jpg,1,VQDM,validation
BigGAN\590_biggan_00035.jpg,1,BigGAN,train
ADM\169_adm_2.jpg,1,ADM,train
ADM\504_adm_137.jpg,1,ADM,train
VQDM\VQDM_1000_200_04_410_vqdm_00143.jpg,1,VQDM,validation
Nature\n01833805_5376.JPEG,0,Nature,train
glide\GLIDE_1000_200_03_368_glide_00172.jpg,1,glide,test
stable_diffusion_v_1_5\646_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_01_168_glide_00011.jpg,1,glide,test
VQDM\VQDM_1000_200_03_367_vqdm_00067.jpg,1,VQDM,validation
stable_diffusion_v_1_5\473_sdv5_00036.jpg,1,stable_diffusion_v_1_5,train
ADM\669_adm_34.jpg,1,ADM,train
glide\GLIDE_1000_200_03_351_glide_00087.jpg,1,glide,test
stable_diffusion_v_1_5\608_sdv5_00039.jpg,1,stable_diffusion_v_1_5,train
Nature\n01582220_8827.JPEG,0,Nature,validation
ADM\747_adm_177.jpg,1,ADM,train
Nature\n03018349_20039.JPEG,0,Nature,train
Nature\n01614925_1314.JPEG,0,Nature,train
Nature\n01828970_8262.JPEG,0,Nature,train
wukong\673_wukong_image87.jpg,1,wukong,test
glide\GLIDE_1000_200_06_631_glide_00171.jpg,1,glide,test
VQDM\VQDM_1000_200_02_284_vqdm_00079.jpg,1,VQDM,validation
BigGAN\462_biggan_00102.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_08_823_vqdm_00045.jpg,1,VQDM,validation
ADM\736_adm_92.jpg,1,ADM,train
Nature\ILSVRC2012_val_00013702.JPEG,0,Nature,train
wukong\582_wukong_image93.jpg,1,wukong,test
Nature\n01622779_6156.JPEG,0,Nature,train
VQDM\VQDM_1000_200_01_165_vqdm_00059.jpg,1,VQDM,validation
Nature\n01514668_3369.JPEG,0,Nature,test
Nature\ILSVRC2012_val_00045858.JPEG,0,Nature,train
ADM\199_adm_177.jpg,1,ADM,train
stable_diffusion_v_1_5\511_sdv5_00170.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774750_9770.JPEG,0,Nature,validation
glide\GLIDE_1000_200_02_209_glide_00057.jpg,1,glide,test
Nature\n01630670_973.JPEG,0,Nature,validation
wukong\562_wukong_image103.jpg,1,wukong,test
ADM\29_adm_174.jpg,1,ADM,train
wukong\971_wukong_image122.jpg,1,wukong,test
Nature\n01531178_3171.JPEG,0,Nature,train
BigGAN\173_biggan_00175.jpg,1,BigGAN,train
wukong\373_wukong_image189.jpg,1,wukong,test
Nature\n02966193_19196.JPEG,0,Nature,train
Nature\n01592084_4361.JPEG,0,Nature,validation
BigGAN\227_biggan_00035.jpg,1,BigGAN,train
Nature\n01775062_8323.JPEG,0,Nature,train
stable_diffusion_v_1_5\839_sdv5_00051.jpg,1,stable_diffusion_v_1_5,train
BigGAN\496_biggan_00143.jpg,1,BigGAN,train
glide\GLIDE_1000_200_04_408_glide_00143.jpg,1,glide,test
Nature\n01531178_11124.JPEG,0,Nature,train
BigGAN\612_biggan_00083.jpg,1,BigGAN,train
stable_diffusion_v_1_5\561_sdv5_00157.jpg,1,stable_diffusion_v_1_5,train
wukong\223_wukong_image17.jpg,1,wukong,test
Midjourney\307_midjourney_67.jpg,1,Midjourney,test
ADM\97_adm_0.jpg,1,ADM,train
wukong\184_wukong_image188.jpg,1,wukong,test
ADM\817_adm_6.jpg,1,ADM,train
Nature\n01773797_7.JPEG,0,Nature,train
ADM\847_adm_159.jpg,1,ADM,train
Nature\n01820546_2421.JPEG,0,Nature,train
Nature\n01667778_7042.JPEG,0,Nature,validation
wukong\236_wukong_image22.jpg,1,wukong,test
Midjourney\629_midjourney_90.jpg,1,Midjourney,test
Nature\n01773157_8962.JPEG,0,Nature,train
BigGAN\774_biggan_00039.jpg,1,BigGAN,train
stable_diffusion_v_1_5\349_sdv5_00056.jpg,1,stable_diffusion_v_1_5,train
Nature\n01774384_6745.JPEG,0,Nature,train
wukong\137_wukong_image61.jpg,1,wukong,test
Nature\n01944390_811.JPEG,0,Nature,test
BigGAN\605_biggan_00020.jpg,1,BigGAN,train
BigGAN\884_biggan_00039.jpg,1,BigGAN,train
Nature\n01950731_9510.JPEG,0,Nature,train
VQDM\VQDM_1000_200_02_263_vqdm_00149.jpg,1,VQDM,validation
Midjourney\581_midjourney_198.jpg,1,Midjourney,test
BigGAN\177_biggan_00083.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_03_341_vqdm_00152.jpg,1,VQDM,validation
Midjourney\216_midjourney_96.jpg,1,Midjourney,test
Midjourney\358_midjourney_92.jpg,1,Midjourney,test
wukong\371_wukong_image128.jpg,1,wukong,test
Midjourney\889_midjourney_88.jpg,1,Midjourney,test
ADM\709_adm_17.jpg,1,ADM,train
Midjourney\472_midjourney_168.jpg,1,Midjourney,test
BigGAN\446_biggan_00120.jpg,1,BigGAN,train
wukong\60_wukong_image28.jpg,1,wukong,test
Midjourney\702_midjourney_148.jpg,1,Midjourney,test
BigGAN\783_biggan_00188.jpg,1,BigGAN,train
Nature\n01742172_2701.JPEG,0,Nature,test
Midjourney\282_midjourney_176.jpg,1,Midjourney,test
wukong\125_wukong_image197.jpg,1,wukong,test
stable_diffusion_v_1_5\655_sdv5_00003.jpg,1,stable_diffusion_v_1_5,train
Midjourney\800_midjourney_88.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00041556.JPEG,0,Nature,train
BigGAN\497_biggan_00190.jpg,1,BigGAN,train
Midjourney\777_midjourney_199.jpg,1,Midjourney,test
VQDM\VQDM_1000_200_03_346_vqdm_00179.jpg,1,VQDM,validation
Midjourney\222_midjourney_197.jpg,1,Midjourney,test
stable_diffusion_v_1_5\384_sdv5_00076.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\176_sdv5_00195.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\089_sdv5_00086.jpg,1,stable_diffusion_v_1_5,train
stable_diffusion_v_1_5\575_sdv5_00130.jpg,1,stable_diffusion_v_1_5,train
BigGAN\603_biggan_00141.jpg,1,BigGAN,train
glide\GLIDE_1000_200_08_871_glide_00020.jpg,1,glide,test
wukong\764_wukong_image156.jpg,1,wukong,test
Midjourney\700_midjourney_193.jpg,1,Midjourney,test
stable_diffusion_v_1_5\492_sdv5_00024.jpg,1,stable_diffusion_v_1_5,train
Nature\n01820546_2636.JPEG,0,Nature,train
BigGAN\196_biggan_00121.jpg,1,BigGAN,train
wukong\775_wukong_image193.jpg,1,wukong,test
stable_diffusion_v_1_5\291_sdv5_00058.jpg,1,stable_diffusion_v_1_5,train
glide\GLIDE_1000_200_02_206_glide_00126.jpg,1,glide,test
VQDM\VQDM_1000_200_06_601_vqdm_00035.jpg,1,VQDM,validation
Nature\n02018207_3254.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00035804.JPEG,0,Nature,train
ADM\567_adm_174.jpg,1,ADM,train
Nature\n01773797_1602.JPEG,0,Nature,validation
Nature\n01910747_12320.JPEG,0,Nature,train
Midjourney\648_midjourney_199.jpg,1,Midjourney,test
Nature\ILSVRC2012_val_00019574.JPEG,0,Nature,train
stable_diffusion_v_1_5\442_sdv5_00122.jpg,1,stable_diffusion_v_1_5,train
ADM\595_adm_141.jpg,1,ADM,train
glide\GLIDE_1000_200_03_368_glide_00154.jpg,1,glide,test
wukong\24_wukong_image157.jpg,1,wukong,test
Nature\n01693334_2626.JPEG,0,Nature,test
ADM\50_adm_85.jpg,1,ADM,train
VQDM\VQDM_1000_200_00_005_vqdm_00180.jpg,1,VQDM,validation
ADM\256_adm_30.jpg,1,ADM,train
Nature\n01608432_9253.JPEG,0,Nature,test
glide\GLIDE_1000_200_02_265_glide_00035.jpg,1,glide,test
VQDM\VQDM_1000_200_05_516_vqdm_00113.jpg,1,VQDM,validation
Nature\n01820546_6696.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00024109.JPEG,0,Nature,train
ADM\223_adm_25.jpg,1,ADM,train
BigGAN\390_biggan_00178.jpg,1,BigGAN,train
stable_diffusion_v_1_5\367_sdv5_00119.jpg,1,stable_diffusion_v_1_5,train
wukong\902_wukong_image35.jpg,1,wukong,test
stable_diffusion_v_1_5\261_sdv5_00077.jpg,1,stable_diffusion_v_1_5,train
Nature\n02006656_2813.JPEG,0,Nature,train
Nature\n01756291_11689.JPEG,0,Nature,train
wukong\993_wukong_image189.jpg,1,wukong,test
VQDM\VQDM_1000_200_06_651_vqdm_00021.jpg,1,VQDM,validation
Nature\ILSVRC2012_val_00034612.JPEG,0,Nature,test
stable_diffusion_v_1_5\913_sdv5_00135.jpg,1,stable_diffusion_v_1_5,train
BigGAN\328_biggan_00114.jpg,1,BigGAN,train
Nature\n01986214_24385.JPEG,0,Nature,train
Nature\ILSVRC2012_val_00017743.JPEG,0,Nature,train
wukong\846_wukong_image94.jpg,1,wukong,test
VQDM\VQDM_1000_200_06_630_vqdm_00120.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_01_168_vqdm_00004.jpg,1,VQDM,validation
glide\GLIDE_1000_200_01_128_glide_00101.jpg,1,glide,test
BigGAN\458_biggan_00130.jpg,1,BigGAN,train
Midjourney\169_midjourney_169.jpg,1,Midjourney,test
BigGAN\198_biggan_00142.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_02_238_vqdm_00187.jpg,1,VQDM,validation
BigGAN\192_biggan_00082.jpg,1,BigGAN,train
BigGAN\743_biggan_00104.jpg,1,BigGAN,train
VQDM\VQDM_1000_200_01_134_vqdm_00181.jpg,1,VQDM,validation
ADM\13_adm_48.jpg,1,ADM,train
Nature\n01531178_4715.JPEG,0,Nature,train
ADM\247_adm_178.jpg,1,ADM,train
VQDM\VQDM_1000_200_08_857_vqdm_00093.jpg,1,VQDM,validation
stable_diffusion_v_1_5\135_sdv5_00098.jpg,1,stable_diffusion_v_1_5,train
Nature\n02077923_6247.JPEG,0,Nature,train
VQDM\VQDM_1000_200_05_571_vqdm_00128.jpg,1,VQDM,validation
VQDM\VQDM_1000_200_02_227_vqdm_00011.jpg,1,VQDM,validation
Nature\n01775062_1155.JPEG,0,Nature,train
stable_diffusion_v_1_5\745_sdv5_00123.jpg,1,stable_diffusion_v_1_5,train
BigGAN\215_biggan_00123.jpg,1,BigGAN,train
Nature\n01774384_11085.JPEG,0,Nature,train
